CO2 emissions from transport (% of total fuel combustion);EN.CO2.TRAN.ZS;China;CHN;2018.0;
CO2 emissions from transport (% of total fuel combustion);EN.CO2.TRAN.ZS;India;IND;2018.0;
CO2 emissions from transport (% of total fuel combustion);EN.CO2.TRAN.ZS;Russian Federation;RUS;2018.0;
CO2 emissions from transport (% of total fuel combustion);EN.CO2.TRAN.ZS;South Africa;ZAF;2018.0;
CO2 intensity (kg per kg of oil equivalent energy use);EN.ATM.CO2E.EG.ZS;Brazil;BRA;2018.0;
CO2 intensity (kg per kg of oil equivalent energy use);EN.ATM.CO2E.EG.ZS;China;CHN;2018.0;
CO2 intensity (kg per kg of oil equivalent energy use);EN.ATM.CO2E.EG.ZS;India;IND;2018.0;
CO2 intensity (kg per kg of oil equivalent energy use);EN.ATM.CO2E.EG.ZS;Russian Federation;RUS;2018.0;
CO2 intensity (kg per kg of oil equivalent energy use);EN.ATM.CO2E.EG.ZS;South Africa;ZAF;2018.0;
Coal rents (% of GDP);NY.GDP.COAL.RT.ZS;Brazil;BRA;2018.0;0.00726089460860556
Coal rents (% of GDP);NY.GDP.COAL.RT.ZS;China;CHN;2018.0;0.566860591880752
Coal rents (% of GDP);NY.GDP.COAL.RT.ZS;India;IND;2018.0;1.15479996722619
Coal rents (% of GDP);NY.GDP.COAL.RT.ZS;Russian Federation;RUS;2018.0;0.526096502099383
Coal rents (% of GDP);NY.GDP.COAL.RT.ZS;South Africa;ZAF;2018.0;2.40246898538732
Combustible renewables and waste (% of total energy);EG.USE.CRNW.ZS;Brazil;BRA;2018.0;
Combustible renewables and waste (% of total energy);EG.USE.CRNW.ZS;China;CHN;2018.0;
Combustible renewables and waste (% of total energy);EG.USE.CRNW.ZS;India;IND;2018.0;
Combustible renewables and waste (% of total energy);EG.USE.CRNW.ZS;Russian Federation;RUS;2018.0;
Combustible renewables and waste (% of total energy);EG.USE.CRNW.ZS;South Africa;ZAF;2018.0;
Compulsory education, duration (years);SE.COM.DURS;Brazil;BRA;2018.0;14.0
Compulsory education, duration (years);SE.COM.DURS;China;CHN;2018.0;9.0
Compulsory education, duration (years);SE.COM.DURS;India;IND;2018.0;8.0
Compulsory education, duration (years);SE.COM.DURS;Russian Federation;RUS;2018.0;11.0
Compulsory education, duration (years);SE.COM.DURS;South Africa;ZAF;2018.0;9.0
Crop production index (2004-2006 = 100);AG.PRD.CROP.XD;Brazil;BRA;2018.0;
Crop production index (2004-2006 = 100);AG.PRD.CROP.XD;China;CHN;2018.0;
Crop production index (2004-2006 = 100);AG.PRD.CROP.XD;India;IND;2018.0;
Crop production index (2004-2006 = 100);AG.PRD.CROP.XD;Russian Federation;RUS;2018.0;
Crop production index (2004-2006 = 100);AG.PRD.CROP.XD;South Africa;ZAF;2018.0;
Current education expenditure, primary (% of total expenditure in primary public institutions);SE.XPD.CPRM.ZS;Brazil;BRA;2018.0;
Current education expenditure, primary (% of total expenditure in primary public institutions);SE.XPD.CPRM.ZS;China;CHN;2018.0;
Current education expenditure, primary (% of total expenditure in primary public institutions);SE.XPD.CPRM.ZS;India;IND;2018.0;
Current education expenditure, primary (% of total expenditure in primary public institutions);SE.XPD.CPRM.ZS;Russian Federation;RUS;2018.0;
Current education expenditure, primary (% of total expenditure in primary public institutions);SE.XPD.CPRM.ZS;South Africa;ZAF;2018.0;94.9644317626953
Current education expenditure, secondary (% of total expenditure in secondary public institutions);SE.XPD.CSEC.ZS;Brazil;BRA;2018.0;
Current education expenditure, secondary (% of total expenditure in secondary public institutions);SE.XPD.CSEC.ZS;China;CHN;2018.0;
Current education expenditure, secondary (% of total expenditure in secondary public institutions);SE.XPD.CSEC.ZS;India;IND;2018.0;
Current education expenditure, secondary (% of total expenditure in secondary public institutions);SE.XPD.CSEC.ZS;Russian Federation;RUS;2018.0;
Current education expenditure, secondary (% of total expenditure in secondary public institutions);SE.XPD.CSEC.ZS;South Africa;ZAF;2018.0;95.7942810058594
Current education expenditure, tertiary (% of total expenditure in tertiary public institutions);SE.XPD.CTER.ZS;Brazil;BRA;2018.0;
Current education expenditure, tertiary (% of total expenditure in tertiary public institutions);SE.XPD.CTER.ZS;China;CHN;2018.0;
Current education expenditure, tertiary (% of total expenditure in tertiary public institutions);SE.XPD.CTER.ZS;India;IND;2018.0;
Current education expenditure, tertiary (% of total expenditure in tertiary public institutions);SE.XPD.CTER.ZS;Russian Federation;RUS;2018.0;
Current education expenditure, tertiary (% of total expenditure in tertiary public institutions);SE.XPD.CTER.ZS;South Africa;ZAF;2018.0;95.2736206054688
Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;Brazil;BRA;2018.0;
Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;China;CHN;2018.0;
Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;India;IND;2018.0;
Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;Russian Federation;RUS;2018.0;
Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;South Africa;ZAF;2018.0;95.0525512695313
"Disaster risk reduction progress score (1-5 scale; 5=best)";EN.CLC.DRSK.XQ;Brazil;BRA;2018.0;
"Disaster risk reduction progress score (1-5 scale; 5=best)";EN.CLC.DRSK.XQ;China;CHN;2018.0;
"Disaster risk reduction progress score (1-5 scale; 5=best)";EN.CLC.DRSK.XQ;India;IND;2018.0;
"Disaster risk reduction progress score (1-5 scale; 5=best)";EN.CLC.DRSK.XQ;Russian Federation;RUS;2018.0;
"Disaster risk reduction progress score (1-5 scale; 5=best)";EN.CLC.DRSK.XQ;South Africa;ZAF;2018.0;
Droughts, floods, extreme temperatures (% of population, average 1990-2009);EN.CLC.MDAT.ZS;Brazil;BRA;2018.0;
Droughts, floods, extreme temperatures (% of population, average 1990-2009);EN.CLC.MDAT.ZS;China;CHN;2018.0;
Droughts, floods, extreme temperatures (% of population, average 1990-2009);EN.CLC.MDAT.ZS;India;IND;2018.0;
Droughts, floods, extreme temperatures (% of population, average 1990-2009);EN.CLC.MDAT.ZS;Russian Federation;RUS;2018.0;
Droughts, floods, extreme temperatures (% of population, average 1990-2009);EN.CLC.MDAT.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative);SE.TER.CUAT.BA.FE.ZS;Brazil;BRA;2018.0;18.2920608520508
Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative);SE.TER.CUAT.BA.FE.ZS;China;CHN;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative);SE.TER.CUAT.BA.FE.ZS;India;IND;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative);SE.TER.CUAT.BA.FE.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative);SE.TER.CUAT.BA.FE.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative);SE.TER.CUAT.BA.MA.ZS;Brazil;BRA;2018.0;14.5473403930664
Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative);SE.TER.CUAT.BA.MA.ZS;China;CHN;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative);SE.TER.CUAT.BA.MA.ZS;India;IND;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative);SE.TER.CUAT.BA.MA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative);SE.TER.CUAT.BA.MA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;Brazil;BRA;2018.0;16.5433902740479
Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;China;CHN;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;India;IND;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.LO.FE.ZS;Brazil;BRA;2018.0;61.55126953125
Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.LO.FE.ZS;China;CHN;2018.0;
Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.LO.FE.ZS;India;IND;2018.0;
Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.LO.FE.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.LO.FE.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.LO.MA.ZS;Brazil;BRA;2018.0;58.2603302001953
Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.LO.MA.ZS;China;CHN;2018.0;
Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.LO.MA.ZS;India;IND;2018.0;
Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.LO.MA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.LO.MA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.LO.ZS;Brazil;BRA;2018.0;60.0145111083984
Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.LO.ZS;China;CHN;2018.0;
Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.LO.ZS;India;IND;2018.0;
Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.LO.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.LO.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.PO.FE.ZS;Brazil;BRA;2018.0;18.2920608520508
Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.PO.FE.ZS;China;CHN;2018.0;
Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.PO.FE.ZS;India;IND;2018.0;
Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.PO.FE.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.PO.FE.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.PO.MA.ZS;Brazil;BRA;2018.0;14.5473403930664
Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.PO.MA.ZS;China;CHN;2018.0;
Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.PO.MA.ZS;India;IND;2018.0;
Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.PO.MA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.PO.MA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.PO.ZS;Brazil;BRA;2018.0;16.5433902740479
Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.PO.ZS;China;CHN;2018.0;
Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.PO.ZS;India;IND;2018.0;
Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.PO.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.PO.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative);SE.PRM.CUAT.FE.ZS;Brazil;BRA;2018.0;80.8342666625977
Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative);SE.PRM.CUAT.FE.ZS;China;CHN;2018.0;
Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative);SE.PRM.CUAT.FE.ZS;India;IND;2018.0;
Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative);SE.PRM.CUAT.FE.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative);SE.PRM.CUAT.FE.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative);SE.PRM.CUAT.MA.ZS;Brazil;BRA;2018.0;79.6368789672852
Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative);SE.PRM.CUAT.MA.ZS;China;CHN;2018.0;
Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative);SE.PRM.CUAT.MA.ZS;India;IND;2018.0;
Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative);SE.PRM.CUAT.MA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative);SE.PRM.CUAT.MA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative);SE.PRM.CUAT.ZS;Brazil;BRA;2018.0;80.2751235961914
Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative);SE.PRM.CUAT.ZS;China;CHN;2018.0;
Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative);SE.PRM.CUAT.ZS;India;IND;2018.0;
Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative);SE.PRM.CUAT.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative);SE.PRM.CUAT.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative);SE.TER.CUAT.ST.FE.ZS;Brazil;BRA;2018.0;18.2920608520508
Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative);SE.TER.CUAT.ST.FE.ZS;China;CHN;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative);SE.TER.CUAT.ST.FE.ZS;India;IND;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative);SE.TER.CUAT.ST.FE.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative);SE.TER.CUAT.ST.FE.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative);SE.TER.CUAT.ST.MA.ZS;Brazil;BRA;2018.0;14.5473403930664
Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative);SE.TER.CUAT.ST.MA.ZS;China;CHN;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative);SE.TER.CUAT.ST.MA.ZS;India;IND;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative);SE.TER.CUAT.ST.MA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative);SE.TER.CUAT.ST.MA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative);SE.TER.CUAT.ST.ZS;Brazil;BRA;2018.0;16.5433902740479
Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative);SE.TER.CUAT.ST.ZS;China;CHN;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative);SE.TER.CUAT.ST.ZS;India;IND;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative);SE.TER.CUAT.ST.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative);SE.TER.CUAT.ST.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.UP.FE.ZS;Brazil;BRA;2018.0;49.5060081481934
Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.UP.FE.ZS;China;CHN;2018.0;
Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.UP.FE.ZS;India;IND;2018.0;
Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.UP.FE.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.UP.FE.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.UP.MA.ZS;Brazil;BRA;2018.0;45.0664482116699
Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.UP.MA.ZS;China;CHN;2018.0;
Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.UP.MA.ZS;India;IND;2018.0;
Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.UP.MA.ZS;Russian Federation;RUS;2018.0;
Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.UP.MA.ZS;South Africa;ZAF;2018.0;
Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.UP.ZS;Brazil;BRA;2018.0;47.4328689575195
Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.UP.ZS;China;CHN;2018.0;
Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.UP.ZS;India;IND;2018.0;
Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.UP.ZS;Russian Federation;RUS;2018.0;
